Join_Count,TARGET_FID,SIGHTING,START_DATE,END_DATE,LOCALITY,LATITUDE,LONGITUDE,DATUM,PRECISION,TAXON_ID,SCI_NAME,COM_NAME,NCA,EPBC,VETTING,Join_Cou_1,TARGET_F_1,TOWN,DATE_SEEN,STATUS,NUMBER_SEE,READ_MORE,F8,F9,F10,F11,F12,ADMINAREAN,LOC_CODE,OBJECTID,RE,RE1,RE2,RE3,RE4,RE5,PERCENT,PC1,PC2,PC3,PC4,PC5,RE_LABEL,PC_LABEL,SCALE,LANDZONE,BD_STATUS,BD_SYMBOL,VM_CLASS,VM_SYMBOL,VM_POLY,VERSION,L,V,BVG1M,BVG1M_PC,DBVG1M,DBVG2M,DBVG5M,RE1_stem,RE2_stem,RE3_stem,RE4_stem,RE5_stem,Shape_Leng,Shape_Area,area_ha
0,0,399.571.600.000,20030107,20031209,Peregian Springs Estate, Sunshine Motorway Peregian,-2.649.494,15.308.028,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,10,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,399.574.700.000,20030107,20031209,Peregian Springs Estate, Sunshine Motorway Peregian,-2.649.494,15.308.028,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,11,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,450.021.100.000,19921220,19921220,Laguna Lookout.,-2.639.007,15.310.939,GDA94,130.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,12,,,,0.000000,,,,,,,,,0,12.2.15,12.2.15,,,,,100,100,0,0,0,0,12.2.15,100,50,2,NC,170,L,171,LeastC,9.0,B,B,34c,100,34c,34,15,12.2.15,,,,,0.0229496878285,6,46E+05,7.138.369
0,0,450.027.800.000,19900101,19900101,No locality provided, Noosa Shire,-2.644.007,15.284.273,GDA94,130.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,13,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,450.038.100.000,19931009,19931009,No locality provided, Noosa Shire,-2.640.674,15.309.272,GDA94,130.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,14,,,,0.000000,,,,,,,,,0,12.2.15/12.2.12,12.2.15,12.2.12,,,,70/30,70,30,0,0,0,12.2.15/12.2.12,70/30,50,2,NC/NC,170,L/L,171,LeastC,9.0,B,B,34c/29a,70/30,34c,34,15,12.2.15,12.2.12,,,,0.0869287255056,7,60E+06,58.765.315
0,0,584.324.400.000,20100128,20100128,Noosa Heads,-2.640.839,15.308.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,15,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,584.352.000.000,20100921,20100921,Almond Court, Marcus Beach,-2.644.839,15.309.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,16,,,,0.000000,,,,,,,,,0,12.2.5,12.2.5,,,,,100,100,0,0,0,0,12.2.5,100,50,2,OC,143,L,171,LeastC,9.0,B,B,9f,100,9f,9,3,12.2.5,,,,,0.159291496957,0.000171738269523,189.626.484
0,0,584.599.200.000,19990917,19990917,Bowman Terrace, Sunshine Beach,-2.640.113,15.310.072,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,17,,,,0.000000,,,,,,,,,0,12.2.5,12.2.5,,,,,100,100,0,0,0,0,12.2.5,100,50,2,OC,143,L,171,LeastC,9.0,B,B,9f,100,9f,9,3,12.2.5,,,,,0.0185787037335,3,57E+05,3.944.943
0,0,584.798.200.000,20090629,20090629,Clarendon Road, Peregian Beach,-2.645.839,15.307.106,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,18,,,,0.000000,,,,,,,,,0,estuary,estuary,,,,,100,100,0,0,0,0,estuary,100,50,nil,-,253,-,253,estuary,9.0,A,A,estuary,100,estuary,estuary,estuary,estuary,,,,,161.701.817.862,0.00540836508528,5.978.244.735
0,0,584.918.400.000,20110107,20110107,Cooroy Bell Creek Road, Ridgewood,-2.645.839,15.279.106,GDA94,500.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,19,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,584.918.500.000,20110529,20110529,Cooroy Noosa Road, Tinbeerwah,-2.639.839,15.295.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,20,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,584.997.000.000,20110126,20110126,David Low Way, Castaways Beach,-2.642.839,15.310.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,21,,,,0.000000,,,,,,,,,0,12.2.5,12.2.5,,,,,100,100,0,0,0,0,12.2.5,100,50,2,OC,143,L,171,LeastC,9.0,B,B,9f,100,9f,9,3,12.2.5,,,,,0.0478909113372,4,21E+06,46.510.959
0,0,585.599.700.000,20110725,20110725,Kin Kin Road, Kin Kin,-2.627.839,15.287.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,22,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,585.599.800.000,20100801,20100801,Kin Kin Road, Kin Kin,-2.627.839,15.287.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,23,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,585.737.700.000,20101125,20101125,Lunar Cr, Noosa Heads,-2.639.839,15.308.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,24,,,,0.000000,,,,,,,,,0,12.1.3,12.1.3,,,,,100,100,0,0,0,0,12.1.3,100,50,1,NC,170,L,171,LeastC,9.0,B,B,35a,100,35a,35,16,12.1.3,,,,,0.0152608381016,3,90E+05,4.307.970
0,0,585.910.000.000,20101207,20101207,Mossman Court, Noosa Heads,-2.638.839,15.308.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,25,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,586.075.700.000,20110403,20110403,Noosa Drive, Noosa Heads,-2.639.001,15.309.025,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,26,,,,0.000000,,,,,,,,,0,12.2.1/12.2.5,12.2.1,12.2.5,,,,70/30,70,30,0,0,0,12.2.1/12.2.5,70/30,50,2,OC/OC,143,O/L,117,O-dom,9.0,B,B,4a/9f,70/30,4a,4,1,12.2.1,12.2.5,,,,0.0284288443484,7,79E+05,6.026.178
0,0,586.075.900.000,20100331,20100331,Noosa Springs Drive, Noosa Heads,-2.641.839,15.308.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,27,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,586.076.000.000,20110301,20110301,Noosa Springs Drive, Noosa Heads,-2.640.839,15.307.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,28,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,586.231.100.000,20100202,20100202,Padargus Parade, Peregian Beach,-2.645.839,15.309.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,29,,,,0.000000,,,,,,,,,0,12.2.5,12.2.5,,,,,100,100,0,0,0,0,12.2.5,100,50,2,OC,143,L,171,LeastC,9.0,B,B,9f,100,9f,9,3,12.2.5,,,,,0.159291496957,0.000171738269523,189.626.484
0,0,586.671.000.000,20090918,20090918,Spoonbill Street, Peregian Beach,-2.645.839,15.309.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,30,,,,0.000000,,,,,,,,,0,12.2.5,12.2.5,,,,,100,100,0,0,0,0,12.2.5,100,50,2,OC,143,L,171,LeastC,9.0,B,B,9f,100,9f,9,3,12.2.5,,,,,0.159291496957,0.000171738269523,189.626.484
0,0,586.757.100.000,20100521,20100521,Sunrise Drive, Doonan,-2.642.839,15.298.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,31,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,586.758.300.000,20100625,20100625,Sunshine Beach Road, Noosa Heads,-2.638.839,15.309.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,32,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,586.894.900.000,20100706,20100706,Toulambi Street, Noosa Heads,-2.640.031,15.309.121,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,33,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,587.104.100.000,20100923,20100923,Wust Road, Doonan,-2.642.839,15.299.106,GDA94,150.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,C,1,34,,,,0.000000,,,,,,,,,0,12.9-10.1,12.9-10.1,,,,,100,100,0,0,0,0,12.9-10.1,100,50,09/out,OC,143,O,117,O-dom,9.0,B,B,8a,100,8a,8,2,12.9-10.1,,,,,0.0359388684288,2,45E+06,27.050.352
0,0,590.594.600.000,20100831,20100831,11 Whale Drive Sunshine Beach,-2.639.709,15.311.133,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,35,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.595.800.000,20110608,20110608,4567,-2.641.748,15.308.728,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,36,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.595.900.000,20100813,20100813,4567,-2.641.351,15.305.029,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,37,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,590.596.000.000,20100922,20100922,4573,-2.646.460,15.309.253,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,38,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.596.100.000,20110923,20110923,4573,-2.646.399,15.309.253,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,39,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.598.500.000,20090625,20090625,Belli Park,-2.647.223,15.286.652,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,40,,,,0.000000,,,,,,,,,0,12.11.10/12.11.2,12.11.10,12.11.2,,,,50/50,50,50,0,0,0,12.11.10/12.11.2,50/50,50,11,NC/NC,170,L/L,171,LeastC,9.0,B,B,2a/8a,50/50,2a,2,1,12.11.10,12.11.2,,,,0.092509879189,7,28E+06,40.189.526
0,0,590.606.700.000,20100819,20100819,Casataways Beach,-2.643.451,15.310.468,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,41,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.607.600.000,20110126,20110126,Castaways Beach,-2.643.591,15.310.529,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,42,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.607.700.000,20110926,20110926,Castaways Beach,-2.643.579,15.310.309,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,43,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.607.800.000,20101128,20101128,Castaways Beach,-2.643.561,15.310.327,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,44,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.607.900.000,20110816,20110816,Castaways Beach,-2.643.500,15.310.370,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,45,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.608.000.000,20110122,20110122,Castaways Beach,-2.643.439,15.310.468,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,46,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,50,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,328.193.119.593,0.00531614216189,5.865.477.857
0,0,590.614.300.000,20100324,20100324,Cooroibah,-2.636.841,15.297.668,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,47,,,,0.000000,,,,,,,,,0,non-rem,non-rem,,,,,100,100,0,0,0,0,non-rem,100,100,nil,-,1,-,1,non-rem,9.0,A,A,non-rem,100,non-rem,non-rem,non-rem,non-rem,,,,,169.087.764.364,0.418883028839,461.831.921.464
0,0,590.614.400.000,20111024,20111024,Cooroy,-2.641.229,15.289.807,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,48,,,,0.000000,,,,,,,,,0,12.3.2,12.3.2,,,,,100,100,0,0,0,0,12.3.2,100,50,3,OC,143,O,117,O-dom,9.0,B,B,8a,100,8a,8,2,12.3.2,,,,,0.090746305078,4,80E+05,53.066.408
0,0,590.614.500.000,20040314,20040314,Cooroy,-2.640.558,15.294.830,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,49,,,,0.000000,,,,,,,,,0,12.3.11,12.3.11,,,,,100,100,0,0,0,0,12.3.11,100,50,3,OC,143,O,117,O-dom,9.0,B,B,16c,100,16c,16,4,12.3.11,,,,,0.00790664260218,2,61E+05,2.888.253
0,0,590.614.600.000,20110529,20110529,Cooroy Noose Road,-2.639.911,15.300.250,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,50,,,,0.000000,,,,,,,,,0,12.5.6c,12.5.6c,,,,,100,100,0,0,0,0,12.5.6,100,50,5,E,254,E,67,E-dom,9.0,B,B,8b,100,8b,8,2,12.5.6,,,,,0.074338398061,0.000190255436598,210.142.895
0,0,590.618.700.000,20100918,20100918,Doonan,-2.644.781,15.302.173,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,51,,,,0.000000,,,,,,,,,0,12.3.13,12.3.13,,,,,100,100,0,0,0,0,12.3.13,100,50,3,OC,143,L,171,LeastC,9.0,A,B,29a,100,29a,29,12,12.3.13,,,,,0.0161683324765,8,38E+05,9.257.293
0,0,590.618.800.000,20110320,20110320,Doonan,-2.644.080,15.299.329,GDA94,100.000.000,2.918.600.000,Phascolarctos cinereus (southeast Queensland bioregion),koala (southeast Queensland bioregion),V,V,U,1,52,,,,0.000000,,,,,,,,,0,12.9-10.1,12.9-10.1,,,,,100,100,0,0,0,0,12.9-10.1,100,50,09/out,OC,143,O,117,O-dom,9.0,B,B,8a,100,8a,8,2,12.9-10.1,,,,,0.0141993259574,3,35E+05,3.698.456
